timestamp,log_level,module,message,ip,http_status,http_method,path,user_agent,response_bytes
"2025-11-01 01:37:07,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=3214 ip=172.16.0.159 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.159,200,GET,/reports/daily,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",3214
"2025-11-01 01:37:08,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=200 bytes=46510 ip=172.16.1.169 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.1.169,200,GET,/assets/styles.css,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,46510
"2025-11-01 01:37:09,000",INFO,HTTP_ACCESS,"GET / status=304 bytes=0 ip=192.168.1.217 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",192.168.1.217,304,GET,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",0
"2025-11-01 01:37:11,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=302 bytes=1639 ip=10.0.0.121 ua=""curl/8.2.1""",10.0.0.121,302,GET,/assets/styles.css,curl/8.2.1,1639
"2025-11-01 01:37:13,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=200 bytes=46783 ip=172.16.0.86 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.86,200,GET,/assets/styles.css,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,46783
"2025-11-01 01:37:16,000",INFO,HTTP_ACCESS,"POST /reports/daily status=304 bytes=0 ip=172.16.0.73 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.73,304,POST,/reports/daily,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,0
"2025-11-01 01:37:18,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=7917 ip=192.168.1.20 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.20,200,GET,/index.html,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,7917
"2025-11-01 01:37:19,000",INFO,HTTP_ACCESS,"GET /index.html status=304 bytes=0 ip=172.16.0.156 ua=""curl/8.2.1""",172.16.0.156,304,GET,/index.html,curl/8.2.1,0
"2025-11-01 01:37:22,000",INFO,HTTP_ACCESS,"GET / status=200 bytes=31860 ip=172.16.0.183 ua=""curl/8.2.1""",172.16.0.183,200,GET,/,curl/8.2.1,31860
"2025-11-01 01:37:25,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=9471 ip=172.16.1.219 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.1.219,200,GET,/status,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",9471
"2025-11-01 01:37:26,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=304 bytes=0 ip=192.168.1.215 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.215,304,GET,/assets/app.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
"2025-11-01 01:37:27,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=200 bytes=37164 ip=10.0.0.215 ua=""curl/8.2.1""",10.0.0.215,200,GET,/assets/app.js,curl/8.2.1,37164
"2025-11-01 01:37:30,000",INFO,HTTP_ACCESS,"GET /dashboard status=200 bytes=16976 ip=192.168.1.160 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.160,200,GET,/dashboard,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,16976
"2025-11-01 01:37:31,000",INFO,HTTP_ACCESS,"GET /status status=304 bytes=0 ip=172.16.1.236 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.1.236,304,GET,/status,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",0
"2025-11-01 01:37:33,000",INFO,HTTP_ACCESS,"GET / status=302 bytes=1787 ip=172.16.0.102 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.102,302,GET,/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",1787
"2025-11-01 01:37:36,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=4525 ip=172.16.0.48 ua=""curl/8.2.1""",172.16.0.48,200,GET,/index.html,curl/8.2.1,4525
"2025-11-01 01:37:37,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=45754 ip=172.16.0.73 ua=""curl/8.2.1""",172.16.0.73,200,GET,/index.html,curl/8.2.1,45754
"2025-11-01 01:37:40,000",INFO,HTTP_ACCESS,"GET /index.html status=302 bytes=581 ip=10.0.0.204 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",10.0.0.204,302,GET,/index.html,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,581
"2025-11-01 01:37:41,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=200 bytes=20631 ip=192.168.1.212 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",192.168.1.212,200,GET,/assets/styles.css,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",20631
"2025-11-01 01:37:42,000",INFO,HTTP_ACCESS,"GET /login status=200 bytes=45382 ip=172.16.1.211 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.1.211,200,GET,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",45382
"2025-11-01 01:37:45,000",INFO,HTTP_ACCESS,"POST /api/health status=201 bytes=1627 ip=10.0.0.137 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.137,201,POST,/api/health,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",1627
"2025-11-01 01:37:47,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=304 bytes=0 ip=10.0.0.200 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",10.0.0.200,304,GET,/assets/styles.css,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,0
"2025-11-01 01:37:50,000",INFO,HTTP_ACCESS,"GET /reports/daily status=302 bytes=3091 ip=172.16.0.186 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.0.186,302,GET,/reports/daily,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",3091
"2025-11-01 01:37:54,000",INFO,HTTP_ACCESS,"GET / status=304 bytes=0 ip=192.168.1.187 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.187,304,GET,/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
"2025-11-01 01:37:56,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=7746 ip=172.16.0.4 ua=""curl/8.2.1""",172.16.0.4,200,GET,/index.html,curl/8.2.1,7746
"2025-11-01 01:37:57,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=302 bytes=3616 ip=172.16.0.178 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.0.178,302,GET,/assets/app.js,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",3616
"2025-11-01 01:37:58,000",INFO,HTTP_ACCESS,"GET / status=200 bytes=26403 ip=192.168.1.74 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.74,200,GET,/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,26403
"2025-11-01 01:38:01,000",INFO,HTTP_ACCESS,"GET /status status=304 bytes=0 ip=192.168.1.23 ua=""curl/8.2.1""",192.168.1.23,304,GET,/status,curl/8.2.1,0
"2025-11-01 01:38:04,000",INFO,HTTP_ACCESS,"GET /api/health status=304 bytes=0 ip=192.168.1.117 ua=""curl/8.2.1""",192.168.1.117,304,GET,/api/health,curl/8.2.1,0
"2025-11-01 01:38:07,000",INFO,HTTP_ACCESS,"GET / status=200 bytes=27196 ip=172.16.1.69 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.1.69,200,GET,/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,27196
"2025-11-01 01:38:09,000",INFO,HTTP_ACCESS,"GET /dashboard status=200 bytes=14502 ip=172.16.1.186 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.1.186,200,GET,/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",14502
"2025-11-01 01:38:10,000",INFO,HTTP_ACCESS,"GET /index.html status=302 bytes=4606 ip=192.168.1.129 ua=""curl/8.2.1""",192.168.1.129,302,GET,/index.html,curl/8.2.1,4606
"2025-11-01 01:38:12,000",INFO,HTTP_ACCESS,"GET /api/health status=304 bytes=0 ip=10.0.0.144 ua=""curl/8.2.1""",10.0.0.144,304,GET,/api/health,curl/8.2.1,0
"2025-11-01 01:38:15,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=200 bytes=9474 ip=10.0.0.60 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",10.0.0.60,200,GET,/assets/styles.css,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,9474
"2025-11-01 01:38:16,000",INFO,HTTP_ACCESS,"GET /status status=304 bytes=0 ip=192.168.1.134 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.134,304,GET,/status,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
"2025-11-01 01:38:19,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=10522 ip=172.16.1.126 ua=""curl/8.2.1""",172.16.1.126,200,GET,/reports/daily,curl/8.2.1,10522
"2025-11-01 01:38:25,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=42464 ip=172.16.1.129 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.1.129,200,GET,/status,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",42464
"2025-11-01 01:38:28,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=32081 ip=172.16.1.125 ua=""curl/8.2.1""",172.16.1.125,200,GET,/index.html,curl/8.2.1,32081
"2025-11-01 01:38:29,000",INFO,HTTP_ACCESS,"GET /dashboard status=302 bytes=1291 ip=172.16.1.180 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.1.180,302,GET,/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",1291
"2025-11-01 01:38:31,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=35451 ip=10.0.0.83 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",10.0.0.83,200,GET,/reports/daily,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,35451
"2025-11-01 01:38:33,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=304 bytes=0 ip=172.16.1.55 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.1.55,304,GET,/assets/app.js,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",0
"2025-11-01 01:38:35,000",INFO,HTTP_ACCESS,"GET /api/health status=302 bytes=2216 ip=172.16.1.59 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.1.59,302,GET,/api/health,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",2216
"2025-11-01 01:38:37,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=304 bytes=0 ip=10.0.0.44 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.44,304,GET,/assets/app.js,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",0
"2025-11-01 01:38:38,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=304 bytes=0 ip=172.16.0.166 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.166,304,GET,/assets/app.js,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,0
"2025-11-01 01:38:40,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=11960 ip=10.0.0.111 ua=""curl/8.2.1""",10.0.0.111,200,GET,/reports/daily,curl/8.2.1,11960
"2025-11-01 01:38:41,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=35676 ip=10.0.0.125 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.125,200,GET,/index.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",35676
"2025-11-01 01:38:44,000",INFO,HTTP_ACCESS,"POST /index.html status=200 bytes=14439 ip=172.16.0.249 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.0.249,200,POST,/index.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",14439
"2025-11-01 01:38:46,000",INFO,HTTP_ACCESS,"GET /api/health status=200 bytes=44389 ip=192.168.1.26 ua=""curl/8.2.1""",192.168.1.26,200,GET,/api/health,curl/8.2.1,44389
"2025-11-01 01:38:47,000",INFO,HTTP_ACCESS,"GET / status=200 bytes=3267 ip=192.168.1.138 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",192.168.1.138,200,GET,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",3267
"2025-11-01 01:38:49,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=19047 ip=10.0.0.52 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",10.0.0.52,200,GET,/status,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,19047
"2025-11-01 01:38:52,000",INFO,HTTP_ACCESS,"GET /login status=200 bytes=48433 ip=172.16.1.149 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.1.149,200,GET,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",48433
"2025-11-01 01:38:53,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=27456 ip=10.0.0.178 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.178,200,GET,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",27456
"2025-11-01 01:38:56,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=44369 ip=192.168.1.158 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.158,200,GET,/status,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,44369
"2025-11-01 01:38:58,000",INFO,HTTP_ACCESS,"GET /api/health status=200 bytes=35783 ip=10.0.0.242 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.242,200,GET,/api/health,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",35783
"2025-11-01 01:39:00,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=200 bytes=11382 ip=172.16.1.152 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.1.152,200,GET,/assets/app.js,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",11382
"2025-11-01 01:39:01,000",INFO,HTTP_ACCESS,"GET / status=200 bytes=48327 ip=172.16.1.161 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.1.161,200,GET,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",48327
"2025-11-01 01:39:04,000",INFO,HTTP_ACCESS,"GET / status=302 bytes=2440 ip=192.168.1.155 ua=""curl/8.2.1""",192.168.1.155,302,GET,/,curl/8.2.1,2440
"2025-11-01 01:39:05,000",INFO,HTTP_ACCESS,"GET /dashboard status=200 bytes=9903 ip=172.16.0.213 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.213,200,GET,/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",9903
"2025-11-01 01:39:06,000",INFO,HTTP_ACCESS,"GET /redirect status=304 bytes=0 ip=172.16.0.212 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.0.212,304,GET,/redirect,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",0
"2025-11-01 01:39:08,000",INFO,HTTP_ACCESS,"GET /api/health status=200 bytes=40893 ip=172.16.1.33 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.1.33,200,GET,/api/health,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,40893
"2025-11-01 01:39:11,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=200 bytes=11677 ip=10.0.0.27 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.27,200,GET,/assets/styles.css,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",11677
"2025-11-01 01:39:12,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=20047 ip=172.16.1.109 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.1.109,200,GET,/reports/daily,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,20047
"2025-11-01 01:39:13,000",INFO,HTTP_ACCESS,"GET /status status=302 bytes=2696 ip=192.168.1.147 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.147,302,GET,/status,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,2696
"2025-11-01 01:39:16,000",INFO,HTTP_ACCESS,"GET /redirect status=200 bytes=19913 ip=172.16.0.134 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.134,200,GET,/redirect,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,19913
"2025-11-01 01:39:19,000",INFO,HTTP_ACCESS,"GET /index.html status=304 bytes=0 ip=172.16.1.182 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.1.182,304,GET,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
"2025-11-01 01:39:21,000",INFO,HTTP_ACCESS,"GET / status=304 bytes=0 ip=172.16.0.179 ua=""curl/8.2.1""",172.16.0.179,304,GET,/,curl/8.2.1,0
"2025-11-01 01:39:23,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=304 bytes=0 ip=172.16.1.163 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.1.163,304,GET,/assets/app.js,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,0
"2025-11-01 01:39:24,000",INFO,HTTP_ACCESS,"POST /status status=200 bytes=6186 ip=172.16.0.160 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.0.160,200,POST,/status,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",6186
"2025-11-01 01:39:26,000",INFO,HTTP_ACCESS,"GET /login status=304 bytes=0 ip=10.0.0.90 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.90,304,GET,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
"2025-11-01 01:39:29,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=10963 ip=172.16.1.87 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.1.87,200,GET,/reports/daily,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",10963
"2025-11-01 01:39:32,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=302 bytes=1910 ip=172.16.1.155 ua=""curl/8.2.1""",172.16.1.155,302,GET,/assets/styles.css,curl/8.2.1,1910
"2025-11-01 01:39:35,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=304 bytes=0 ip=172.16.0.71 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.71,304,GET,/assets/app.js,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,0
"2025-11-01 01:39:36,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=21832 ip=10.0.0.107 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.107,200,GET,/index.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",21832
"2025-11-01 01:39:40,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=304 bytes=0 ip=10.0.0.62 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.62,304,GET,/assets/app.js,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",0
"2025-11-01 01:39:43,000",INFO,HTTP_ACCESS,"POST / status=200 bytes=28039 ip=192.168.1.245 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",192.168.1.245,200,POST,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",28039
